Fusion_PVO_Name,Fusion_Attribute_Name,DW_Table_Name,DW_Column_Name,Fusion_PVO_Prefix,SHORT_TABLE_NAME
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERINVOICERECEIVEDDATE,FIN_AP_INVOICE_F,INVOICE_RECEIVED_DATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVHDRCREATIONDATE,FIN_AP_INVOICE_F,CREATION_DATE_1,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONORGID,FIN_AP_INVOICE_F,ORG_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,POHEADERSEGMENT1,FIN_AP_INVOICE_F,SEGMENT1,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,POLINELINENUM,FIN_AP_INVOICE_F,LINE_NUM,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,POHEADERCREATIONDATE,FIN_AP_INVOICE_F,CREATION_DATE_2,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,AWTRELDISTLASTUPDATEDATE,FIN_AP_INVOICE_F,SRC_UPDATE_DT1,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERLASTUPDATEDATE,FIN_AP_INVOICE_F,SRC_UPDATE_DT2,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,PODOCUMENTHEADERCONTRACTLASTUPDATEDATE,FIN_AP_INVOICE_F,SRC_UPDATE_DT3,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,,FIN_AP_INVOICE_F,ITEM_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,PODISTRIBUTIONDESTINATIONORGANIZATIONID,FIN_AP_INVOICE_F,ORGANIZATION_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,PURCHASEORDERLINEDISTCATEGORYID,FIN_AP_INVOICE_F,CATEGORY_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,POLINEITEMDESCRIPTION,FIN_AP_INVOICE_F,ITEM_DESCRIPTION,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONDESCRIPTION,FIN_AP_INVOICE_F,DESCRIPTION,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVDISTMATCHSTATUS,FIN_AP_INVOICE_F,INVOICE_TYPE_LOOKUP_CODE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERWFAPPROVALSTATUS,FIN_AP_INVOICE_F,WFAPPROVAL_STATUS,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVDISTMATCHSTATUS,FIN_AP_INVOICE_F,PAYMENT_STATUS_FLAG,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERCANCELLEDDATE,FIN_AP_INVOICE_F,CANCELLED_DATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONACCOUNTINGDATE,FIN_AP_INVOICE_F,POSTED_ON_DT,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,PODISTRIBUTIONPODISTRIBUTIONID,FIN_AP_INVOICE_F,PO_DISTRIBUTION_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONRCVTRANSACTIONID,FIN_AP_INVOICE_F,RCV_TRANSACTION_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVDISTMATCHSTATUS,FIN_AP_INVOICE_F,MATCH_STATUS_FLAG,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,AWTRELDISTINVOICEDISTRIBUTIONID,FIN_AP_INVOICE_F,INVOICE_DISTRIBUTION_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERTERMSID,FIN_AP_INVOICE_F,TERMS_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONEXCHANGEDATE,FIN_AP_INVOICE_F,EXCHANGE_DATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONEXCHANGERATETYPE,FIN_AP_INVOICE_F,EXCHANGE_RATE_TYPE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONEXCHANGERATE,FIN_AP_INVOICE_F,EXCHANGE_RATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERACCTSPAYCODECOMBINATIONID,FIN_AP_INVOICE_F,ACCTS_PAY_CODE_COMBINATION_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONSETOFBOOKSID,FIN_AP_INVOICE_F,LEDGER_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONQUANTITYINVOICED,FIN_AP_INVOICE_F,QUANTITY_INVOICED,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,AWTRELDISTAMOUNT,FIN_AP_INVOICE_F,AMOUNT,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONBASEAMOUNT,FIN_AP_INVOICE_F,BASE_AMOUNT,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,APINVOICELINESALLUNITMEASLOOKUPCODE,FIN_AP_INVOICE_F,UNIT_MEAS_LOOKUP_CODE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERSOURCE,FIN_AP_INVOICE_F,SOURCE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONPROJECTID,FIN_AP_INVOICE_F,PROJECT_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONPJC_TASK_ID,FIN_AP_INVOICE_F,TASK_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONPJC_EXPENDITURE_TYPE_ID,FIN_AP_INVOICE_F,EXPENDITURE_TYPE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONEXPENDITUREORGANIZATIONID,FIN_AP_INVOICE_F,EXPENDITURE_ORGANIZATION_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERPAYMENTCURRENCYCODE,FIN_AP_INVOICE_F,PAYMENT_CURRENCY_CODE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERPAYMENTCROSSRATE,FIN_AP_INVOICE_F,PAYMENT_CROSS_RATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,ALLOCATIONLINESLINENUMBER,FIN_AP_INVOICE_F,LINE_NUMBER,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,ALLOCATIONLINESLINETYPELOOKUPCODE,FIN_AP_INVOICE_F,LINE_TYPE_LOOKUP_CODE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICELINEREQUESTERID,FIN_AP_INVOICE_F,REQUESTER_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICELINEDESCRIPTION,FIN_AP_INVOICE_F,INVOICE_LINE_DESCRIPTION,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERLEGALENTITYID,FIN_AP_INVOICE_F,LEGAL_ENTITY_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONDISTMATCHTYPE,FIN_AP_INVOICE_F,DIST_MATCH_TYPE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONPOSTEDFLAG,FIN_AP_INVOICE_F,POSTED_FLAG,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEDISTRIBUTIONPOSTEDFLAG,FIN_AP_INVOICE_F,GOODS_RECEIVED_DATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERDOCSEQUENCEVALUE,FIN_AP_INVOICE_F,VOUCHER_NUM,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVHDRCREATIONDATE,FIN_AP_INVOICE_F,SOURCE_CREATED_DATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERLASTUPDATEDATE,FIN_AP_INVOICE_F,SOURCE_MODIFIED_DATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERINVOICEDATE,FIN_AP_INVOICE_F,INVOICE_DATE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERACCTSPAYCODECOMBINATIONID,FIN_AP_INVOICE_F,LIABILITY_CODE_COMBINATION_ID,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICEHEADERDESCRIPTION,FIN_AP_INVOICE_F,INVOICE_DESCRIPTION,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceDistributionPVO,INVOICELINEUNITPRICE,FIN_AP_INVOICE_F,UNIT_PRICE,file_fscmtopmodelam_finapinvtransactionsam_invoicedistributionpvo-,INVOICEDISTRIBUTIONPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceHeaderPVO,INVOICEHEADERTASKID,FIN_AP_PAYMENT_SCHEDULE_F,TASK_ID,file_fscmtopmodelam_finapinvtransactionsam_invoiceheaderpvo-,INVOICEHEADERPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceHeaderPVO,INVOICEHEADERDOCSEQUENCEVALUE,FIN_AP_PAYMENT_SCHEDULE_F,VOUCHER_NUM,file_fscmtopmodelam_finapinvtransactionsam_invoiceheaderpvo-,INVOICEHEADERPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONCHARTOFACCOUNTSID,FIN_GL_ACCOUNT_D,CHART_OF_ACCOUNTS_ID,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONCODECOMBINATIONID,FIN_GL_ACCOUNT_D,CODE_COMBINATION_ID,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONACCOUNTTYPE,FIN_GL_ACCOUNT_D,ACCOUNT_TYPE,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONENABLEDFLAG,FIN_GL_ACCOUNT_D,ENABLED_FLAG,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT1,FIN_GL_ACCOUNT_D,SEGMENT1,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT2,FIN_GL_ACCOUNT_D,SEGMENT2,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT3,FIN_GL_ACCOUNT_D,SEGMENT3,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT4,FIN_GL_ACCOUNT_D,SEGMENT4,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT5,FIN_GL_ACCOUNT_D,SEGMENT5,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT6,FIN_GL_ACCOUNT_D,SEGMENT6,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT7,FIN_GL_ACCOUNT_D,SEGMENT7,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT8,FIN_GL_ACCOUNT_D,SEGMENT8,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT9,FIN_GL_ACCOUNT_D,SEGMENT9,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT10,FIN_GL_ACCOUNT_D,SEGMENT10,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT11,FIN_GL_ACCOUNT_D,SEGMENT11,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT12,FIN_GL_ACCOUNT_D,SEGMENT12,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT13,FIN_GL_ACCOUNT_D,SEGMENT13,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT14,FIN_GL_ACCOUNT_D,SEGMENT14,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT15,FIN_GL_ACCOUNT_D,SEGMENT15,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT16,FIN_GL_ACCOUNT_D,SEGMENT16,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT17,FIN_GL_ACCOUNT_D,SEGMENT17,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT18,FIN_GL_ACCOUNT_D,SEGMENT18,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT19,FIN_GL_ACCOUNT_D,SEGMENT19,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT20,FIN_GL_ACCOUNT_D,SEGMENT20,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT21,FIN_GL_ACCOUNT_D,SEGMENT21,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT22,FIN_GL_ACCOUNT_D,SEGMENT22,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT23,FIN_GL_ACCOUNT_D,SEGMENT23,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT24,FIN_GL_ACCOUNT_D,SEGMENT24,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT25,FIN_GL_ACCOUNT_D,SEGMENT25,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT26,FIN_GL_ACCOUNT_D,SEGMENT26,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT27,FIN_GL_ACCOUNT_D,SEGMENT27,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT28,FIN_GL_ACCOUNT_D,SEGMENT28,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT29,FIN_GL_ACCOUNT_D,SEGMENT29,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSEGMENT30,FIN_GL_ACCOUNT_D,SEGMENT30,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONSTARTDATEACTIVE,FIN_GL_ACCOUNT_D,START_DATE_ACTIVE,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONENDDATEACTIVE,FIN_GL_ACCOUNT_D,END_DATE_ACTIVE,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONCREATIONDATE,FIN_GL_ACCOUNT_D,SRC_INSERT_DT,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONLASTUPDATEDATE,FIN_GL_ACCOUNT_D,SRC_UPDATE_DT,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONCREATIONDATE,FIN_GL_ACCOUNT_D,SOURCE_CREATED_DATE,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.CodeCombinationExtractPVO,CODECOMBINATIONLASTUPDATEDATE,FIN_GL_ACCOUNT_D,SOURCE_MODIFIED_DATE,file_fscmtopmodelam_finextractam_glbiccextractam_codecombinationextractpvo-,CODECOMBINATIONEXTRACTPVO
FscmTopModelAM.AnalyticsServiceAM.ValueSetTypedValuesTLPVO,VALUESETCODE,FIN_GL_LEGAL_ENTITY_D,FLEX_VALUE_SET_ID,file_fscmtopmodelam_analyticsserviceam_valuesettypedvaluestlpvo-,VALUESETTYPEDVALUESTLPVO
